,date,information,related
131,2023-03-29,"Headline: 16 Best Utility Stocks To Buy Now, source:Yahoo, summary: In this article, we discuss the 16 best utility stocks to buy now. If you prefer to skip our detailed analysis of the utility sector, go directly to the 5 Best Utility Stocks To Buy Now. The utility sector is one of the largest sectors of the U.S. equity market, boasting a collective market capitalization […], Headline: Xcel Energy Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. advanced 1.74% to $66.54 Wednesday, on what proved to be an all-around great trading session for the stock market, with the S&P...",XEL
132,2023-03-30,"Headline: Xcel Energy Inc. stock rises Thursday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.56% higher to $66.91 Thursday, on what proved to be an all-around positive trading session for the stock market, with the..., Headline: Coal Prices Tumble While Use of Wind Power, Solar Energy Leaps Ahead, source:Yahoo, summary: Coal prices have come crashing down from last year’s records.  Central Appalachian coal has been trading at $88.80 a short ton, down 57% from the record $205.55 at the start of the year.  Cash prices for thermal coal mined from northern Appalachia and the Illinois Basin—two places where a lot of exported coal originates—have fallen more than half since September, when Europe was stocking up for winter.",XEL
133,2023-03-31,"Headline: Xcel Energy Inc. stock rises Friday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.79% higher to $67.44 Friday, on what proved to be an all-around positive trading session for the stock market, with the...",XEL
134,2023-04-03,"Headline: BMO Capital Keeps Their Buy Rating on Xcel Energy (XEL), source:TipRanks, summary: No summary, Headline: Xcel Energy Inc. stock rises Monday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.12% higher to $67.52 Monday, on what proved to be an all-around positive trading session for the stock market, with the...",XEL
135,2023-04-04,"Headline: Xcel Energy Inc. stock outperforms competitors on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. rose 1.38% to $68.45 Tuesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500..., Headline: Utility stocks sizzle as lackluster U.S. economic data sparks recession worry, source:Seeking Alpha, summary: No summary",XEL
136,2023-04-05,"Headline: Analysts Are Bullish on These Utilities Stocks: Exxon Mobil (XOM), Xcel Energy (XEL), source:TipRanks, summary: No summary, Headline: Xcel Energy affirms FY23 EPS $3.30-$3.40, updates on MN rate case, source:Thefly.com, summary: No summary, Headline: Xcel Energy price target lowered to $73 from $74 at BMO Capital, source:Thefly.com, summary: No summary, Headline: Analysts Have Conflicting Sentiments on These Utilities Companies: Xcel Energy (XEL) and Hess Midstream Partners (HESM), source:TipRanks, summary: No summary, Headline: XEL Crosses Above Key Moving Average Level, source:Energy Stock Channel, summary: No summary, Headline: Xcel Energy Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. rose 3.90% to $71.12 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones..., Headline: BMO Capital Maintains Xcel Energy (XEL) Outperform Recommendation, source:Fintel, summary: nan, Headline: Xcel Energy First Quarter 2023 Earnings Conference Call, source:Yahoo, summary: MINNEAPOLIS, April 05, 2023--On Thursday, April 27, 2023, Xcel Energy (NASDAQ: XEL) will host a conference call to review first quarter 2023 financial results. The earnings report will be released prior to the market open on the same date.",XEL
137,2023-04-06,"Headline: Xcel Energy Inc. stock rises Thursday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.21% higher to $71.27 Thursday, on what proved to be an all-around great trading session for the stock market, with the...",XEL
138,2023-04-07,"Headline: Does Xcel Energy (NASDAQ:XEL) Deserve A Spot On Your Watchlist?, source:Yahoo, summary: For beginners, it can seem like a good idea (and an exciting prospect) to buy a company that tells a good story to...",XEL
139,2023-04-10,"Headline: Xcel Energy Inc. stock falls Monday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. slid 0.72% to $70.76 Monday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",XEL
140,2023-04-11,"Headline: Xcel Energy Inc. stock rises Tuesday, outperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.40% higher to $71.04 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the S&P...",XEL
141,2023-04-12,"Headline: Xcel Energy Inc. stock remains steady Wednesday, still outperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. were unchanged Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",XEL
142,2023-04-13,"Headline: Xcel Energy Inc. stock remains steady Thursday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. were unchanged Thursday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500 Index...",XEL
143,2023-04-14,"Headline: Xcel Energy Inc. stock falls Friday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. slipped 1.27% to $70.14 Friday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500...",XEL
144,2023-04-16,"Headline: Dividend Champion, Contender, And Challenger Highlights: Week Of April 16, source:SeekingAlpha, summary: In this weekly series, I highlight recent and upcoming dividend related activity for dividend stocks. Read more to see the weekly summary of dividend activity., Headline: IDU: Utilities Dashboard For April, source:SeekingAlpha, summary: IDU is very similar to XLU in performance and volatility, despite a larger number of holdings. Click here to read more about IDU fund., Headline: 11 Boring Stocks That Pay Dividends, source:Yahoo, summary: In this article, we will take a look at the 11 boring stocks that pay dividends. To see more such companies, go directly to 5 Boring Stocks That Pay Dividends. The 2022 market crash and the broader retreat of growth stocks has established one thing: boring is better when it comes to stock investing during […]",XEL
145,2023-04-17,"Headline: Xcel Energy Inc. stock rises Monday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.26% higher to $70.32 Monday, on what proved to be an all-around favorable trading session for the stock market, with the..., Headline: 10 Best Electric Utility Stocks To Buy Now, source:Yahoo, summary: In this article, we discuss 10 best electric utility stocks to buy now. If you want to see more stocks in this selection, check out 5 Best Electric Utility Stocks To Buy Now. The utilities sector is known for being one of the most defensive parts of the economy because even during tough economic times, […]",XEL
146,2023-04-18,"Headline: Xcel Energy Inc. stock underperforms Tuesday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. shed 0.80% to $69.76 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500...",XEL
147,2023-04-19,"Headline: JP Morgan Maintains Xcel Energy (XEL) Overweight Recommendation, source:Fintel, summary: nan",XEL
148,2023-04-20,"Headline: Xcel Energy (XEL) Earnings Expected to Grow: What to Know Ahead of Next Week's Release, source:Yahoo, summary: Xcel (XEL) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations., Headline: POR or XEL: Which Is the Better Value Stock Right Now?, source:Yahoo, summary: POR vs. XEL: Which Stock Is the Better Value Option?, Headline: Xcel Energy Inc. stock outperforms competitors on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.14% higher to $70.69 Thursday, on what proved to be an all-around grim trading session for the stock market, with the S&P..., Headline: Morgan Stanley Maintains Xcel Energy (XEL) Equal-Weight Recommendation, source:Fintel, summary: nan",XEL
149,2023-04-21,"Headline: Xcel Energy Inc. stock falls Friday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. slid 0.35% to $70.44 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",XEL
150,2023-04-22,"Headline: Berkshire Hathaway’s utility company is about to hit a major renewable energy milestone , source:CNBC, summary: Berkshire Hathaway's utility is at renewable energy power levels that surpass the national average. Climate investors still aren't happy with Warren Buffett., Headline: Berkshire Hathaway’s energy company is about to hit a major renewable energy milestone , source:CNBC, summary: Berkshire Hathaway's utility is at renewable energy power levels that surpass the national average. Climate investors still aren't happy with Warren Buffett.",XEL
151,2023-04-24,"Headline: Xcel Energy (XEL) to Report Q1 Earnings: What's in the Cards?, source:Yahoo, summary: Xcel Energy's (XEL) first-quarter earnings are likely to have benefited from strong demand, an expanding customer base and an increase in operating efficiency-reducing expenses., Headline: Xcel Energy Inc. stock outperforms competitors on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.84% higher to $71.03 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P...",XEL
152,2023-04-25,"Headline: Xcel Energy (XEL) Receives a Rating Update from a Top Analyst, source:TipRanks, summary: No summary, Headline: Xcel Energy Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.21% higher to $71.18 Tuesday, on what proved to be an all-around dismal trading session for the stock market, with the...",XEL
153,2023-04-26,"Headline: Notable earnings before Thursday`s open, source:Seeking Alpha, summary: No summary, Headline: Xcel Energy Q1 2023 Earnings Preview, source:Seeking Alpha, summary: No summary, Headline: Utilities Q1 Earnings Due on Apr 27: DTE, CMS, XEL & More, source:Yahoo, summary: Let's focus on utilities like DTE, CMS, XEL, CNP and FE, which are scheduled to release first-quarter 2023 earnings on Apr 27., Headline: With 79% institutional ownership, Xcel Energy Inc. (NASDAQ:XEL) is a favorite amongst the big guns, source:Yahoo, summary: Key Insights Significantly high institutional ownership implies Xcel Energy's stock price is sensitive to their trading..., Headline: Xcel Energy Inc. stock falls Wednesday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. slid 2.11% to $69.68 Wednesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500..., Headline: GLOBAL BRIEFING: Samsung posts weakest profit in 14 years in Q1, source:Alliance News, summary: No summary, Headline: XEL Crosses Above 3% Yield Territory, source:Dividend Channel, summary: No summary",XEL
154,2023-04-27,"Headline: Xcel Energy reports Q1 EPS 76c, consensus 74c, source:Thefly.com, summary: No summary, Headline: Xcel Energy backs FY23 EPS view $3.30-$3.40, consensus $3.38, source:Thefly.com, summary: No summary, Headline: Xcel Energy Non-GAAP EPS of $0.76 beats by $0.02, revenue of $4.08B beats by $320M, source:Seeking Alpha, summary: No summary, Headline: Xcel: Q1 Earnings Snapshot, source:Associated Press, The, summary: No summary, Headline: Xcel Energy 1Q Profit Rose on Increased Electricity, Gas Sales, source:MarketWatch, summary: By Jeffrey T. Lewis Xcel Energy Inc.'s profit rose in the first quarter, beating market expectations, as revenue from sales of both electricity and natural..., Headline: Xcel Energy First Quarter 2023 Earnings Report, source:Yahoo, summary: MINNEAPOLIS, April 27, 2023--Xcel Energy Inc. (NASDAQ: XEL) today reported 2023 first quarter GAAP and ongoing earnings of $418 million, or $0.76 per share, compared with $380 million, or $0.70 per share in the same period in 2022., Headline: Xcel Energy (XEL) Tops Q1 Earnings and Revenue Estimates, source:Yahoo, summary: Xcel (XEL) delivered earnings and revenue surprises of 2.70% and 5.91%, respectively, for the quarter ended March 2023. Do the numbers hold clues to what lies ahead for the stock?, Headline: 4 Stocks to Watch From the Promising Electric Power Industry, source:Yahoo, summary: Amid the ongoing transition in the utility space, electric power utilities like NEE, AEP, XEL and ED have well-chalked-out capital investment plans to upgrade infrastructure and add clean assets to their generation portfolio to provide efficient services., Headline: Xcel Energy Inc. (XEL) Q1 2023 Earnings Call Transcript, source:SeekingAlpha, summary: Xcel Energy Inc. (NASDAQ:NASDAQ:XEL) Q1 2023 Results Conference Call April 27, 2023 10:00 AM ETCompany ParticipantsPaul Johnson - VP, IR and TreasurerBob Frenzel - President, CEO and..., Headline: Xcel Energy (XEL) Q1 Earnings & Revenues Beat Estimates, source:Yahoo, summary: Xcel Energy's (XEL) first-quarter segmental revenues improve year over year., Headline: Xcel Energy Inc. stock rises Thursday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.83% higher to $70.26 Thursday, on what proved to be an all-around great trading session for the stock market, with the...",XEL
155,2023-04-28,"Headline: Q1 2023 Xcel Energy Inc Earnings Call, source:Yahoo, summary: Q1 2023 Xcel Energy Inc Earnings Call, Headline: Zacks Industry Outlook Highlights NextEra Energy, American Electric Power Xcel Energy and Consolidated Edison, source:Yahoo, summary: NextEra Energy, American Electric Power Xcel Energy and Consolidated Edison have been highlighted in this Industry Outlook article., Headline: Xcel Energy Inc. stock falls Friday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. sank 0.50% to $69.91 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",XEL
156,2023-05-01,"Headline: Xcel Energy Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.37% higher to $70.17 Monday, on what proved to be an all-around poor trading session for the stock market, with the S&P...",XEL
157,2023-05-02,"Headline: Energy Impact Partners’ Elevate Future Closes With $111.9M to Support Diversity in Clean Energy, source:Business Wire, summary: No summary, Headline: Xcel Energy: Steady, Stable Returns, source:SeekingAlpha, summary: Xcel's share price average yearly growth of around 9.5% has exceeded EPS growth due to multiple expansions over the last 6 years. Read more here., Headline: Xcel Energy (XEL) Shares Cross Below 200 DMA, source:Energy Stock Channel, summary: No summary, Headline: Xcel Energy Inc. stock falls Tuesday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. slid 1.52% to $69.10 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",XEL
158,2023-05-03,"Headline: Xcel Energy (XEL) Receives a Rating Update from a Top Analyst, source:TipRanks, summary: No summary, Headline: Xcel Energy Inc. stock underperforms Wednesday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. dropped 0.87% to $68.50 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P...",XEL
159,2023-05-04,"Headline: Xcel Energy Inc. stock rises Thursday, outperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.89% higher to $69.11 Thursday, on what proved to be an all-around rough trading session for the stock market, with the...",XEL
160,2023-05-05,"Headline: Xcel Energy Inc. stock rises Friday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.67% higher to $69.57 Friday, on what proved to be an all-around favorable trading session for the stock market, with the...",XEL
161,2023-05-07,"Headline: Why I`m Considering Electric Utilities For My Portfolio, source:Seeking Alpha, summary: No summary",XEL
162,2023-05-08,"Headline: Why I'm Considering Electric Utilities For My Portfolio, source:SeekingAlpha, summary: Electric utilities are one of my preferred investment choices. Read why I decided to trade AEP and BKH at current price range and build starter position in them., Headline: Xcel Energy Inc. stock underperforms Monday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. shed 0.36% to $69.32 Monday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500 Index...",XEL
163,2023-05-09,"Headline: Why This 1 Growth Stock Could Be a Great Addition to Your Portfolio, source:Yahoo, summary: Wondering how to pick strong, market-beating stocks for your investment portfolio? Look no further than the Zacks Style Scores., Headline: Xcel Energy Inc. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of Xcel Energy Inc. slipped 0.30% to $69.11 Tuesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500...",XEL
164,2023-05-10,"Headline: Xcel Energy Inc. stock rises Wednesday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.27% higher to $69.30 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the..., Headline: Vanguard Group Now Owns 10.05% of Xcel Energy (XEL), source:Fintel, summary: nan",XEL
165,2023-05-11,"Headline: Those who invested in Xcel Energy (NASDAQ:XEL) five years ago are up 80%, source:Yahoo, summary: Generally speaking the aim of active stock picking is to find companies that provide returns that are superior to the..., Headline: Xcel Energy Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Xcel Energy Inc. slid 0.98% to $68.62 Thursday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",XEL
166,2023-05-12,"Headline: Xcel Energy Inc. stock underperforms Friday when compared to competitors despite daily gains, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.39% higher to $68.89 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P...",XEL
167,2023-05-15,"Headline: Xcel Energy Inc. stock falls Monday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. slipped 1.42% to $67.91 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",XEL
168,2023-05-16,"Headline: Energy Transition Will Power Quanta Services` Long-Term Growth Strategy, source:Seeking Alpha, summary: No summary",XEL
169,2023-05-17,"Headline: Energy Transition Will Power Quanta Services' Long-Term Growth Strategy, source:SeekingAlpha, summary: Quanta Services reported a phenomenal first quarter beat and raise for 2023. See why I provide PWR a short-term buy rating with a long-term strong buy rating., Headline: Xcel Energy Inc. stock falls Wednesday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. dropped 0.83% to $66.04 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the S&P..., Headline: Xcel Energy Inc. to Webcast Annual Meeting of Shareholders, source:Yahoo, summary: MINNEAPOLIS, May 17, 2023--Xcel Energy Inc. (NASDAQ: XEL) will hold its 2023 Annual Meeting of Shareholders virtually at 11:00 a.m. central time on May 24, 2023. Shareholders of record at the close of business on the record date, March 27, 2023, are invited to participate. Shareholders of record can attend the meeting online at www.virtualshareholdermeeting.com/XEL2023 and can vote during the meeting using the control number found on their proxy card or Notice of Internet Availability of Proxy M",XEL
170,2023-05-18,"Headline: Xcel Energy Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Xcel Energy Inc. sank 0.26% to $65.87 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500..., Headline: Xcel Energy backs FY23 EPS guidance of $3.30-$3.40, consensus $3.38, source:Thefly.com, summary: No summary",XEL
171,2023-05-19,"Headline: UBS Maintains Xcel Energy (XEL) Neutral Recommendation, source:Fintel, summary: nan, Headline: Xcel Energy Inc. stock rises Friday, outperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.09% higher to $65.93 Friday, on what proved to be an all-around poor trading session for the stock market, with the S&P...",XEL
172,2023-05-22,"Headline: Morgan Stanley Sticks to Its Hold Rating for Xcel Energy (XEL), source:TipRanks, summary: No summary, Headline: Global company events calendar - next 7 days, source:Alliance News, summary: No summary, Headline: Morgan Stanley Maintains Xcel Energy (XEL) Equal-Weight Recommendation, source:Fintel, summary: nan, Headline: Xcel Energy Inc. stock underperforms Monday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. shed 0.08% to $65.88 Monday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500 Index...",XEL
173,2023-05-23,"Headline: Xcel Energy Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: No summary, Headline: Global company events calendar - next 7 days, source:Alliance News, summary: No summary, Headline: GLOBAL BRIEFING: US debt talks stall; Intuit raises annual guidance, source:Alliance News, summary: No summary",XEL
174,2023-05-24,"Headline: Xcel Energy declares $0.52 dividend, source:Seeking Alpha, summary: No summary, Headline: Xcel Energy Inc. stock outperforms market despite losses on the day, source:MarketWatch, summary: No summary, Headline: Over half of the contaminated water leaked at nuclear plant recovered, Xcel says, source:Associated Press, The, summary: No summary, Headline: Xcel Energy Inc. Board Declares Dividend on Common Stock, source:Yahoo, summary: MINNEAPOLIS, May 24, 2023--The Board of Directors of Xcel Energy Inc. (NASDAQ: XEL) today declared a quarterly dividend on its common stock of 52 cents per share. The dividends are payable July 20, 2023, to shareholders of record on June 15, 2023.",XEL
175,2023-05-25,"Headline: Xcel Energy Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: No summary, Headline: Xcel Energy (XEL) Declares $0.52 Dividend, source:Fintel, summary: nan",XEL
176,2023-05-26,"Headline: Xcel Energy Inc. stock rises Friday, still underperforms market, source:MarketWatch, summary: No summary",XEL
177,2023-05-30,"Headline: Xcel Energy price target lowered to $69 from $72 at Mizuho, source:Thefly.com, summary: No summary, Headline: Xcel Energy Inc. stock falls Tuesday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. sank 0.26% to $64.15 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500..., Headline: Mizuho Maintains Xcel Energy (XEL) Buy Recommendation, source:Fintel, summary: nan, Headline: Xcel Energy Now #211 Largest Company, Surpassing Ross Stores, source:The Online Investor, summary: No summary",XEL
178,2023-05-31,"Headline: Are You a Growth Investor? This 1 Stock Could Be the Perfect Pick, source:Yahoo, summary: Whether you're a value, growth, or momentum investor, finding strong stocks becomes easier with the Zacks Style Scores, a top feature of the Zacks Premium research service., Headline: Xcel Energy Inc. stock rises Wednesday, outperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. rose 1.78% to $65.29 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500..., Headline: XEL Crosses Critical Technical Indicator, source:Energy Stock Channel, summary: No summary",XEL
179,2023-06-01,"Headline: Xcel Energy Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. slipped 2.67% to $63.55 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the S&P..., Headline: Inflation Is Overhyped, Says This Pro. 4 Things That Really Matter for Investors., source:MarketWatch, summary: T. Rowe Price CIO David Giroux discusses the trends and technologies that will transform entire sectors of the economy—and the way we live and invest., Headline: Xcel Energy cut at JPM, Wolfe after 'disappointing' Minnesota rate case outcome, source:Seeking Alpha, summary: No summary, Headline: Wolfe Research downgrades Xcel Energy (XEL) to a Hold, source:TipRanks, summary: No summary, Headline: What You Missed On Wall Street On Friday, source:Thefly.com, summary: No summary, Headline: Xcel Energy downgraded to Peer Perform from Outperform at Wolfe Research, source:Thefly.com, summary: No summary",XEL
180,2023-06-02,"Headline: Xcel Energy downgraded to Neutral from Overweight at JPMorgan, source:Thefly.com, summary: No summary, Headline: Stocks making the biggest moves premarket: SentinelOne, Lululemon, Dupont and more, source:CNBC, summary: These are the stocks posting the largest moves in premarket trading. , Headline: What You Missed On Wall Street This Morning, source:Thefly.com, summary: No summary, Headline: Street Wrap: Today's Top 15 Upgrades, Downgrades, Initiations, source:Thefly.com, summary: No summary, Headline: JP Morgan Downgrades Xcel Energy (XEL), source:Fintel, summary: nan, Headline: Wolfe Research Downgrades Xcel Energy (XEL), source:Fintel, summary: nan, Headline: Xcel Energy Inc.'s (NASDAQ:XEL) Intrinsic Value Is Potentially 49% Above Its Share Price, source:Yahoo, summary: Key Insights Xcel Energy's estimated fair value is US$94.50 based on 2 Stage Free Cash Flow to Equity Xcel Energy's..., Headline: Xcel Energy Inc. stock falls Friday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. sank 0.65% to $63.14 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",XEL
181,2023-06-03,"Headline: What You Missed On Wall Street On Friday, June 2, source:TalkMarkets, summary: No summary",XEL
182,2023-06-04,"Headline: Xcel Energy backs FY23 EPS guidance of $3.30-$3.40, consensus $3.37, source:Thefly.com, summary: No summary",XEL
183,2023-06-05,"Headline: BMO Capital Keeps Their Buy Rating on Xcel Energy (XEL), source:TipRanks, summary: No summary, Headline: Monday’s Top Analyst Upgrades and Downgrades: Apple, Dell, Dollar General, Macy’s, SentinelOne, Warner Music, Xcel Energy and More, source:247WallSt, summary: No summary, Headline: Xcel Energy price target lowered to $69 from $75 at BMO Capital, source:Thefly.com, summary: No summary, Headline: Xcel Energy subsidiary issues verbal order over electric rate case, source:Alliance News, summary: No summary, Headline: Xcel Energy Inc. stock rises Monday, outperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. advanced 1.28% to $63.95 Monday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500..., Headline: BMO Capital Maintains Xcel Energy (XEL) Outperform Recommendation, source:Fintel, summary: nan",XEL
184,2023-06-06,"Headline: Xcel Energy (XEL) Gets a Buy from Bank of America Securities, source:TipRanks, summary: No summary, Headline: Xcel Energy price target lowered to $70 from $74 at BofA, source:Thefly.com, summary: No summary, Headline: B of A Securities Maintains Xcel Energy (XEL) Buy Recommendation, source:Fintel, summary: nan, Headline: Xcel Energy Inc. stock underperforms Tuesday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. slipped 0.61% to $63.56 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P..., Headline: Xcel Energy initiated with a Buy at Goldman Sachs, source:Thefly.com, summary: No summary",XEL
185,2023-06-07,"Headline: Xcel Energy Inc. stock rises Wednesday, outperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. rose 1.18% to $64.31 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",XEL
186,2023-06-08,"Headline: The Latest Analyst Ratings for Xcel Energy, source:Benzinga, summary: No summary, Headline: Goldman launches five utilities with Buy ratings as 'decarbonization enablers', source:Seeking Alpha, summary: No summary, Headline: Thursday’s Top Analyst Upgrades and Downgrades: Amazon, Lyft, Macy’s, Meta, Pinterest, Snap, T-Mobile, Uber and More, source:247WallSt, summary: No summary, Headline: Benzinga's Top Ratings Upgrades, Downgrades For June 8, 2023, source:Benzinga, summary: No summary, Headline: Goldman Sachs Initiates Coverage of Xcel Energy (XEL) with Buy Recommendation, source:Fintel, summary: nan, Headline: Xcel Energy Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. sank 0.26% to $64.14 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P 500..., Headline: Goldman Sachs Is Bullish on These 5 Utility Stocks, source:TipRanks, summary: No summary",XEL
187,2023-06-09,"Headline: Goldman Sachs On 10 Utilities Stocks: What To Buy, Sell And Is Neutral, source:Benzinga, summary: No summary, Headline: Xcel Energy Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Xcel Energy Inc. shed 1.08% to $63.45 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",XEL
188,2023-06-11,"Headline: Dividend Champion, Contender, And Challenger Highlights: Week Of June 11, source:SeekingAlpha, summary: A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Read more to see the full weekly update.",XEL
189,2023-06-12,"Headline: Ex-Dividend Reminder: Xcel Energy, NorthWestern and UGI, source:Dividend Channel, summary: No summary, Headline: Xcel Energy Inc. stock rises Monday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.19% higher to $63.57 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P..., Headline: Time to buy these utility stocks with double-digit upside potential, says Goldman Sachs, source:Yahoo, summary: The U.S. electric grid is undergoing a huge transformation and renewables have steadily become more widely adopted over the past decade. Adoption is set to continue at a brisk pace, says Goldman Sachs analyst Carly Davenport. Looking ahead, Davenport reckons that by 2032, over 45% of the U.S.’s power generation capacity will come from renewable sources and 6% from coal. That compares to a mix of 30%/16% today and 17%/27% in 2012, making the ongoing change very clear. With this as backdrop, boost",XEL
190,2023-06-13,"Headline: Xcel Energy Inc. stock underperforms Tuesday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. dropped 0.69% to $63.13 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",XEL
191,2023-06-14,"Headline: Xcel Energy Inc. stock falls Wednesday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. dropped 0.19% to $62.49 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500...",XEL
192,2023-06-15,"Headline: Xcel Energy Inc. stock outperforms competitors on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. advanced 2.93% to $64.32 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",XEL
193,2023-06-16,"Headline: Xcel Energy Inc. stock falls Friday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. slipped 0.62% to $63.92 Friday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500...",XEL
194,2023-06-19,"Headline: Xcel Energy tops 50% company-wide carbon-free electricity generation, source:Seeking Alpha, summary: No summary",XEL
